aX,aY,aZ,gX,gY,gZ
0.00970000,0.00220000,0.10170000,0.00119000,-0.00392000,0.00140000
0.00970000,0.00220000,0.10000000,-0.00035000,-0.00413000,0.00049000
0.01060000,0.00190000,0.10000000,-0.00035000,-0.00413000,0.00049000
0.01080000,0.00110000,0.09930000,-0.00056000,-0.00378000,0.00028000
0.00990000,0.00200000,0.10040000,0.00140000,-0.00231000,0.00077000
0.00930000,0.00350000,0.10150000,0.00091000,-0.00266000,0.00126000
0.01100000,0.00220000,0.09970000,0.00147000,-0.00399000,0.00070000
0.01100000,0.00220000,0.09970000,0.00147000,-0.00399000,0.00070000
0.01060000,0.00250000,0.09950000,0.00147000,-0.00329000,0.00056000
0.00990000,0.00200000,0.09980000,0.00203000,-0.00175000,-0.00021000
0.00990000,0.00200000,0.09980000,0.00203000,-0.00175000,-0.00021000
0.00970000,0.00180000,0.09970000,0.00273000,-0.00077000,-0.00091000
0.00970000,0.00180000,0.09970000,0.00273000,-0.00077000,-0.00091000
0.00910000,0.00400000,0.10090000,0.00532000,0.00084000,-0.00042000
0.00910000,0.00400000,0.10090000,0.00476000,0.00175000,-0.00063000
0.00900000,0.00410000,0.10230000,0.00476000,0.00175000,-0.00063000
0.00840000,0.00390000,0.10300000,0.00147000,-0.00077000,-0.00035000
0.00900000,0.00350000,0.10070000,-0.00014000,-0.00287000,-0.00028000
0.00970000,0.00350000,0.10160000,0.00119000,-0.00245000,0.00028000
0.00910000,0.00360000,0.10160000,0.00070000,-0.00217000,0.00105000
0.00890000,0.00390000,0.10160000,-0.00189000,-0.00399000,0.00161000
0.00890000,0.00390000,0.10160000,-0.00189000,-0.00399000,0.00161000
0.01000000,0.00320000,0.10060000,-0.00462000,-0.00532000,0.00133000
0.01020000,0.00160000,0.09870000,-0.00140000,-0.00406000,0.00007000
0.01020000,0.00160000,0.09870000,-0.00140000,-0.00406000,0.00007000
0.00990000,0.00200000,0.09950000,0.00553000,-0.00084000,-0.00049000
0.00990000,0.00260000,0.10110000,0.00987000,0.00252000,-0.00070000
0.00970000,0.00400000,0.10280000,0.00644000,0.00112000,0.00007000
0.01000000,0.00640000,0.10020000,0.00133000,0.00000000,0.00056000
0.00920000,0.00890000,0.10170000,0.00175000,0.00126000,-0.00189000
0.00920000,0.00890000,0.10170000,0.00175000,0.00126000,-0.00189000
0.00160000,-0.00570000,0.10530000,0.00301000,-0.00007000,-0.00966000
0.01050000,-0.00270000,0.09720000,0.00553000,-0.00483000,-0.01008000
0.01240000,0.00500000,0.09540000,0.00994000,0.00182000,-0.00105000
0.00830000,0.00640000,0.10050000,0.00889000,0.00189000,0.00231000
0.00670000,0.00760000,0.10100000,-0.00119000,-0.00315000,0.00539000
0.00670000,0.00760000,0.10100000,-0.00119000,-0.00315000,0.00539000
0.00820000,0.00810000,0.09680000,-0.01274000,-0.00882000,0.00868000
0.00860000,0.00820000,0.10170000,-0.01911000,-0.01190000,0.01015000
0.00540000,0.00220000,0.10630000,-0.02093000,-0.01232000,0.00672000
0.00610000,-0.00290000,0.10590000,-0.01813000,-0.01351000,0.00427000
0.01180000,-0.00090000,0.10160000,-0.01582000,-0.01267000,0.00693000
0.01180000,-0.00090000,0.10160000,-0.01589000,-0.01274000,0.00966000
0.01470000,0.00630000,0.09630000,-0.01589000,-0.01274000,0.00966000
0.01080000,0.00250000,0.09730000,-0.01099000,-0.00637000,0.00392000
0.00840000,-0.00500000,0.10130000,-0.00455000,-0.00266000,-0.00203000
0.01000000,-0.00460000,0.10040000,-0.00035000,-0.00322000,-0.00168000
0.01240000,-0.00080000,0.09700000,0.00497000,-0.00322000,-0.00084000
0.01190000,0.00140000,0.10000000,0.01323000,0.00294000,-0.00021000
0.01190000,0.00140000,0.10000000,0.01323000,0.00294000,-0.00021000
0.00940000,0.00270000,0.10240000,0.01372000,0.00476000,0.00007000
0.00900000,0.00330000,0.10300000,0.00742000,0.00049000,-0.00021000
0.01010000,0.00210000,0.10180000,0.00217000,-0.00245000,-0.00140000
0.01060000,0.00090000,0.09990000,0.00000000,-0.00329000,-0.00112000
0.01020000,0.00180000,0.09910000,0.00091000,-0.00350000,0.00049000
0.01020000,0.00180000,0.09910000,0.00091000,-0.00350000,0.00049000
0.01020000,0.00250000,0.10110000,0.00350000,-0.00217000,0.00084000
0.00970000,0.00210000,0.10110000,0.00252000,-0.00210000,0.00070000
0.00970000,0.00140000,0.10110000,-0.00042000,-0.00357000,0.00035000
0.00990000,0.00050000,0.10090000,-0.00210000,-0.00399000,0.00014000
0.00990000,0.00100000,0.10060000,-0.00077000,-0.00385000,0.00021000
0.01020000,0.00100000,0.10060000,-0.00077000,-0.00385000,0.00021000
0.01070000,0.00160000,0.10000000,0.00308000,-0.00140000,0.00000000
0.01000000,0.00280000,0.10160000,0.00504000,-0.00077000,0.00056000
0.00920000,0.00290000,0.10150000,0.00364000,-0.00126000,0.00049000
0.00880000,0.00210000,0.10140000,0.00126000,-0.00182000,0.00056000
0.00880000,0.00210000,0.10140000,0.00126000,-0.00182000,0.00056000
0.00960000,0.00250000,0.10080000,0.00224000,-0.00238000,0.00042000
0.00960000,0.00250000,0.10080000,0.00224000,-0.00238000,0.00042000
0.00990000,0.00370000,0.10120000,0.00455000,-0.00063000,0.00070000
0.00930000,0.00420000,0.10250000,0.00399000,-0.00077000,0.00084000
0.00930000,0.00420000,0.10250000,0.00399000,-0.00077000,0.00084000
0.00870000,0.00400000,0.10270000,0.00105000,-0.00245000,0.00056000
0.00830000,0.00370000,0.10180000,-0.00084000,-0.00406000,0.00063000
0.00890000,0.00310000,0.10200000,-0.00035000,-0.00406000,0.00070000
0.00890000,0.00310000,0.10200000,-0.00035000,-0.00406000,0.00070000
0.00900000,0.00300000,0.10220000,-0.00070000,-0.00392000,0.00126000
0.00910000,0.00270000,0.10120000,-0.00266000,-0.00525000,0.00112000
0.00950000,0.00200000,0.10040000,-0.00336000,-0.00623000,0.00063000
0.00970000,0.00210000,0.10010000,-0.00140000,-0.00539000,0.00070000
0.00950000,0.00230000,0.10060000,0.00133000,-0.00350000,0.00091000
0.00950000,0.00230000,0.10060000,0.00119000,-0.00357000,0.00105000
0.00910000,0.00240000,0.10130000,0.00119000,-0.00357000,0.00105000
0.00910000,0.00200000,0.10130000,-0.00049000,-0.00420000,0.00056000
0.00960000,0.00170000,0.10000000,-0.00105000,-0.00441000,-0.00007000
0.01040000,0.00190000,0.10000000,0.00056000,-0.00357000,-0.00021000
0.01040000,0.00190000,0.10000000,0.00056000,-0.00357000,-0.00021000
0.00970000,0.00220000,0.10050000,0.00252000,-0.00161000,-0.00014000
0.00850000,0.00230000,0.10080000,0.00308000,-0.00077000,-0.00042000
0.01030000,0.00280000,0.10030000,0.00266000,-0.00042000,-0.00126000
0.01240000,0.00730000,0.10110000,0.00385000,0.00224000,-0.00224000
-0.00070000,0.00490000,0.11140000,0.00651000,0.00203000,-0.00518000
-0.00070000,0.00490000,0.11140000,0.00651000,0.00203000,-0.00518000
0.00770000,-0.00810000,0.10050000,0.00973000,-0.00273000,-0.01981000
0.01620000,0.00030000,0.08610000,0.01624000,0.00490000,-0.01316000
0.01180000,0.00240000,0.09600000,0.02030000,0.01057000,-0.00861000
0.00090000,0.00480000,0.10560000,0.01099000,0.00819000,-0.00105000
0.00460000,0.01010000,0.09880000,-0.00119000,0.00168000,0.00259000
0.00460000,0.01010000,0.09880000,-0.00119000,-0.00455000,0.00392000
0.01090000,0.00910000,0.09770000,-0.00868000,-0.00455000,0.00392000
0.00810000,0.00620000,0.10570000,-0.01785000,-0.01155000,0.00791000
0.00390000,0.00650000,0.10280000,-0.02072000,-0.01918000,0.01106000
0.01020000,0.00530000,0.09890000,-0.01148000,-0.01246000,0.00791000
0.01000000,0.00280000,0.10380000,-0.00882000,-0.00630000,0.00707000
0.01000000,0.00280000,0.10380000,-0.00882000,-0.00630000,0.00588000
0.00500000,-0.00080000,0.10570000,-0.01526000,-0.00931000,0.00588000
0.00990000,0.00010000,0.09550000,-0.01589000,-0.01120000,0.00357000
0.01400000,-0.00260000,0.10050000,-0.00392000,-0.00623000,-0.00063000
0.01030000,-0.00340000,0.09960000,0.00385000,-0.00049000,-0.00119000
0.00950000,0.00090000,0.09980000,0.01071000,0.00112000,-0.00021000
0.01060000,0.00260000,0.10200000,0.01505000,0.00308000,-0.00098000
0.01060000,0.00260000,0.10200000,0.01505000,0.00308000,-0.00098000
0.00940000,0.00410000,0.10200000,0.01113000,0.00021000,0.00000000
0.00970000,0.00540000,0.10150000,0.00490000,-0.00301000,0.00084000
0.00910000,0.00420000,0.10300000,-0.00007000,-0.00441000,0.00077000
0.00890000,0.00260000,0.10140000,-0.00434000,-0.00679000,0.00056000
0.00980000,0.00220000,0.09990000,-0.00490000,-0.00833000,0.00091000
0.00980000,0.00220000,0.09990000,-0.00133000,-0.00637000,0.00126000
0.01020000,0.00180000,0.09940000,-0.00133000,-0.00637000,0.00126000
0.00900000,0.00290000,0.10010000,0.00196000,-0.00364000,0.00203000
0.00820000,0.00280000,0.10090000,0.00252000,-0.00252000,0.00147000
0.00830000,0.00200000,0.10100000,0.00035000,-0.00357000,0.00035000
0.00970000,0.00150000,0.10030000,-0.00140000,-0.00469000,-0.00042000
0.00970000,0.00150000,0.10030000,-0.00140000,-0.00469000,-0.00042000
0.01000000,0.00120000,0.09970000,0.00014000,-0.00322000,-0.00056000
0.00870000,0.00310000,0.10180000,0.00217000,-0.00105000,0.00000000
0.00640000,0.00420000,0.10250000,0.00112000,-0.00378000,0.00042000
0.00760000,0.00370000,0.10090000,-0.00105000,-0.00602000,0.00049000
0.00760000,0.00370000,0.10090000,-0.00105000,-0.00602000,0.00049000
0.00760000,0.00310000,0.10010000,-0.00049000,-0.00567000,0.00105000
0.00640000,0.00330000,0.10110000,0.00056000,-0.00462000,0.00182000
0.00640000,0.00330000,0.10110000,0.00056000,-0.00462000,0.00182000
0.00640000,0.00400000,0.10090000,0.00077000,-0.00427000,0.00196000
0.00710000,0.00410000,0.10060000,-0.00035000,-0.00497000,0.00161000
0.00780000,0.00370000,0.10020000,-0.00119000,-0.00518000,0.00105000
0.00800000,0.00290000,0.10060000,-0.00028000,-0.00427000,0.00035000
0.00750000,0.00280000,0.10010000,0.00168000,-0.00301000,0.00035000
0.00750000,0.00280000,0.10010000,0.00336000,-0.00210000,0.00056000
0.00730000,0.00360000,0.10150000,0.00336000,-0.00210000,0.00056000
0.00760000,0.00380000,0.10200000,0.00336000,-0.00224000,0.00000000
0.00810000,0.00420000,0.10150000,0.00238000,-0.00329000,-0.00007000
0.00810000,0.00460000,0.10130000,0.00238000,-0.00357000,0.00028000
0.00740000,0.00460000,0.10180000,0.00273000,-0.00329000,0.00084000
0.00720000,0.00540000,0.10160000,0.00210000,-0.00385000,0.00140000
0.00720000,0.00540000,0.10160000,0.00210000,-0.00385000,0.00140000
0.00760000,0.00540000,0.10200000,-0.00007000,-0.00553000,0.00140000
0.00860000,0.00420000,0.10010000,-0.00301000,-0.00735000,0.00098000
0.00920000,0.00340000,0.10090000,-0.00329000,-0.00532000,0.00133000
0.00760000,0.00270000,0.09980000,-0.00231000,-0.00287000,0.00084000
0.00660000,0.00250000,0.09890000,0.00126000,-0.00028000,0.00014000
0.00660000,0.00250000,0.09890000,0.00126000,-0.00028000,0.00014000
0.00840000,0.00350000,0.10280000,0.00441000,0.00189000,-0.00105000
0.00680000,0.00390000,0.10170000,0.00042000,0.00084000,0.00028000
0.00840000,0.00340000,0.09920000,-0.00112000,-0.00266000,-0.00063000
0.00870000,0.00320000,0.10070000,0.00112000,-0.00224000,0.00042000
0.00870000,0.00320000,0.10070000,0.00112000,-0.00224000,0.00042000
0.00800000,0.00390000,0.09940000,0.00455000,-0.00126000,0.00119000
0.00820000,0.00530000,0.10180000,0.00679000,-0.00007000,0.00210000
0.00760000,0.01170000,0.10400000,0.00385000,-0.00098000,0.00245000
0.00280000,0.00740000,0.11390000,-0.00630000,-0.00714000,-0.00161000
-0.00280000,-0.00860000,0.08090000,-0.02149000,-0.03255000,-0.00931000
-0.00280000,-0.00860000,0.08090000,-0.02149000,-0.03255000,-0.00931000
0.02290000,-0.00300000,0.10160000,0.00609000,-0.01575000,-0.01568000
0.01030000,0.00490000,0.09780000,0.01925000,0.02492000,0.00154000
-0.00060000,0.00450000,0.09770000,0.00609000,0.00098000,0.00077000
0.01070000,0.00660000,0.09620000,-0.00196000,-0.00658000,0.00091000
0.01090000,0.00890000,0.09500000,-0.00483000,-0.00056000,0.00735000
0.01090000,0.00890000,0.09500000,-0.01043000,-0.00217000,0.01190000
0.00440000,0.00970000,0.10970000,-0.01043000,-0.00217000,0.01190000
0.00190000,0.00520000,0.10850000,-0.02219000,-0.01246000,0.00931000
0.01060000,0.00330000,0.10040000,-0.02240000,-0.01799000,0.00420000
0.01390000,0.00080000,0.09710000,-0.01365000,-0.00833000,0.00168000
0.01080000,-0.00170000,0.09890000,-0.00945000,-0.00273000,0.00259000
0.00650000,0.00120000,0.10230000,-0.00728000,-0.00350000,0.00525000
0.00650000,0.00120000,0.10230000,-0.00728000,-0.00350000,0.00525000
0.00770000,0.00010000,0.10340000,-0.00245000,-0.00385000,0.00084000
0.00910000,-0.00150000,0.10260000,0.00189000,-0.00364000,-0.00196000
0.01060000,0.00040000,0.10050000,0.00728000,-0.00273000,-0.00238000
0.01110000,0.00110000,0.10020000,0.01022000,-0.00070000,-0.00119000
0.00950000,0.00410000,0.10080000,0.00861000,-0.00168000,0.00147000
0.00950000,0.00410000,0.10080000,0.00861000,-0.00098000,0.00196000
0.00880000,0.00540000,0.10090000,0.00672000,-0.00098000,0.00196000
0.00710000,0.00400000,0.10210000,0.00259000,-0.00140000,0.00133000
0.00720000,0.00260000,0.10180000,-0.00287000,-0.00581000,0.00049000
0.00950000,0.00120000,0.10090000,-0.00427000,-0.00714000,-0.00021000
0.00880000,0.00190000,0.10110000,0.00028000,-0.00196000,0.00119000
0.00910000,0.00280000,0.10250000,0.00420000,-0.00007000,0.00049000
0.00960000,0.00250000,0.10080000,0.00140000,-0.00175000,0.00049000
0.00960000,0.00250000,0.10080000,0.00140000,-0.00175000,0.00049000
0.01000000,0.00280000,0.10170000,-0.00028000,-0.00294000,0.00077000
0.00940000,0.00220000,0.10040000,-0.00028000,-0.00231000,0.00035000
0.00850000,0.00210000,0.10190000,0.00070000,-0.00196000,0.00042000
0.00890000,0.00210000,0.10150000,0.00119000,-0.00196000,0.00021000
0.00900000,0.00170000,0.10180000,0.00189000,-0.00203000,0.00028000
0.00900000,0.00170000,0.10180000,0.00245000,-0.00224000,0.00070000
0.00890000,0.00230000,0.10160000,0.00245000,-0.00224000,0.00070000
0.00900000,0.00280000,0.10160000,0.00266000,-0.00203000,0.00084000
0.00940000,0.00330000,0.10200000,0.00091000,-0.00280000,0.00077000
0.00940000,0.00240000,0.10070000,-0.00126000,-0.00399000,0.00007000
0.00920000,0.00200000,0.10060000,-0.00098000,-0.00399000,0.00028000
0.00920000,0.00210000,0.10110000,0.00119000,-0.00294000,0.00056000
0.00900000,0.00210000,0.10110000,0.00119000,-0.00294000,0.00056000
0.00880000,0.00280000,0.10130000,0.00224000,-0.00217000,0.00084000
0.00920000,0.00300000,0.10140000,0.00119000,-0.00287000,0.00063000
0.00940000,0.00260000,0.10090000,-0.00056000,-0.00413000,0.00028000
0.00960000,0.00200000,0.10000000,-0.00014000,-0.00364000,-0.00007000
0.00930000,0.00110000,0.10040000,0.00252000,-0.00182000,0.00000000
0.00930000,0.00110000,0.10040000,0.00252000,-0.00182000,0.00105000
0.00840000,0.00250000,0.10270000,0.00392000,-0.00161000,0.00105000
0.01040000,0.00370000,0.10230000,0.00434000,-0.00175000,0.00000000
0.01230000,0.00830000,0.10400000,0.00483000,-0.00098000,-0.00098000
-0.00580000,-0.00160000,0.10860000,0.00217000,-0.00630000,-0.00322000
0.01390000,-0.00780000,0.09660000,0.00301000,-0.01323000,-0.01869000
0.01390000,-0.00780000,0.09660000,0.01281000,0.00595000,-0.00525000
0.01940000,0.00350000,0.09000000,0.01281000,0.00595000,-0.00525000
0.00770000,0.00350000,0.09710000,0.01526000,0.01015000,-0.00252000
0.00320000,0.00480000,0.10170000,0.00623000,0.00329000,0.00308000
0.00920000,0.01230000,0.09340000,-0.00672000,-0.00231000,0.00896000
0.00710000,0.01100000,0.10790000,-0.01659000,-0.00679000,0.01106000
0.00140000,0.00430000,0.11170000,-0.02849000,-0.01680000,0.00917000
0.00140000,0.00430000,0.11170000,-0.02849000,-0.01680000,0.00917000
0.00750000,0.00060000,0.10210000,-0.02926000,-0.02429000,0.00441000
0.01580000,0.00320000,0.09100000,-0.01498000,-0.00896000,0.00791000
0.01580000,0.00320000,0.09100000,-0.01498000,-0.00896000,0.00791000
0.00880000,0.00040000,0.10240000,-0.00784000,-0.00581000,0.00707000
0.00630000,-0.00420000,0.10190000,-0.00399000,-0.00266000,0.00126000
0.01110000,-0.00390000,0.10130000,-0.00497000,-0.00798000,-0.00168000
0.01540000,-0.00590000,0.09360000,-0.00189000,-0.00658000,-0.00490000
0.01400000,-0.00400000,0.09590000,0.01022000,0.00217000,-0.00238000
0.01400000,-0.00400000,0.09590000,0.01022000,0.00217000,0.00154000
0.00960000,0.00080000,0.10020000,0.02058000,0.00798000,0.00154000
0.00820000,0.00410000,0.10510000,0.02191000,0.00784000,0.00175000
0.00880000,0.00430000,0.10460000,0.01204000,0.00273000,-0.00028000
0.01010000,0.00300000,0.10110000,-0.00063000,-0.00462000,-0.00154000
0.01110000,0.00130000,0.09910000,-0.00427000,-0.00637000,-0.00182000
0.01110000,0.00130000,0.09910000,0.00119000,-0.00301000,-0.00070000
0.01080000,0.00090000,0.09830000,0.00119000,-0.00301000,-0.00070000
0.00930000,0.00170000,0.10130000,0.00819000,0.00049000,0.00098000
0.00800000,0.00250000,0.10460000,0.00889000,0.00091000,0.00147000
0.00850000,0.00280000,0.10240000,0.00175000,-0.00308000,0.00098000
0.01030000,0.00270000,0.10150000,-0.00413000,-0.00686000,0.00007000
0.01030000,0.00270000,0.09930000,-0.00448000,-0.00616000,-0.00084000
0.01050000,0.00040000,0.09930000,-0.00448000,-0.00616000,-0.00084000
0.01010000,0.00050000,0.09910000,-0.00007000,-0.00448000,0.00014000
0.00960000,0.00250000,0.10140000,0.00532000,-0.00077000,0.00126000
0.00940000,0.00270000,0.10140000,-0.00028000,-0.00336000,0.00049000
0.00980000,0.00190000,0.10060000,0.00014000,-0.00420000,0.00063000
0.00980000,0.00190000,0.10060000,0.00014000,-0.00420000,0.00063000
0.00980000,0.00210000,0.10080000,0.00259000,-0.00252000,0.00042000
0.00940000,0.00280000,0.10120000,0.00252000,-0.00210000,0.00049000
0.00940000,0.00280000,0.10120000,0.00252000,-0.00210000,0.00049000
0.00920000,0.00280000,0.10090000,-0.00014000,-0.00378000,0.00049000
0.00970000,0.00230000,0.09980000,-0.00077000,-0.00427000,0.00028000
0.00940000,0.00260000,0.10020000,0.00105000,-0.00287000,0.00070000
0.00920000,0.00310000,0.10060000,0.00231000,-0.00217000,0.00105000
0.00920000,0.00310000,0.10060000,0.00231000,-0.00217000,0.00105000
0.01000000,0.00340000,0.10120000,0.00161000,-0.00266000,0.00091000
0.00970000,0.00290000,0.10120000,-0.00077000,-0.00343000,0.00077000
0.00920000,0.00220000,0.10040000,-0.00119000,-0.00399000,0.00049000
0.00950000,0.00240000,0.10040000,0.00126000,-0.00322000,0.00070000
0.00990000,0.00330000,0.10040000,0.00308000,-0.00238000,0.00112000
0.00990000,0.00330000,0.10070000,0.00238000,-0.00189000,0.00105000
0.01080000,0.00340000,0.10070000,0.00238000,-0.00189000,0.00105000
0.00980000,0.00300000,0.10210000,-0.00056000,-0.00301000,0.00091000
0.00890000,0.00210000,0.10090000,-0.00189000,-0.00371000,0.00021000
0.00960000,0.00240000,0.10010000,0.00035000,-0.00385000,0.00014000
0.01040000,0.00350000,0.09990000,0.00308000,-0.00231000,0.00098000
0.01110000,0.00370000,0.10210000,0.00280000,-0.00119000,0.00084000
0.01110000,0.00370000,0.10210000,0.00280000,-0.00119000,0.00084000
0.01300000,0.00860000,0.09830000,0.00161000,0.00063000,-0.00028000
0.00080000,0.00580000,0.11200000,0.00518000,0.00182000,-0.00336000
0.00330000,-0.01750000,0.11030000,0.00056000,-0.00917000,-0.02016000
0.01500000,-0.00200000,0.08110000,0.00532000,-0.00651000,-0.01078000
0.01500000,-0.00200000,0.08830000,0.02408000,0.00889000,-0.00616000
0.01870000,0.00480000,0.08830000,0.02408000,0.00889000,-0.00616000
0.00340000,0.00600000,0.10660000,0.02016000,0.01309000,0.00280000
0.00310000,0.01320000,0.09870000,-0.00154000,0.00259000,0.00840000
0.00860000,0.01340000,0.10580000,-0.02086000,-0.00952000,0.01302000
0.00930000,0.00820000,0.10610000,-0.04186000,-0.02051000,0.01386000
0.00730000,0.00290000,0.10480000,-0.05026000,-0.03038000,0.01519000
0.00730000,0.00290000,0.10480000,-0.05026000,-0.03038000,0.01519000
0.01220000,0.00230000,0.08900000,-0.03759000,-0.02562000,0.01085000
0.01550000,-0.00470000,0.10480000,-0.01610000,-0.00847000,0.00686000
0.00990000,-0.00420000,0.09730000,-0.01169000,-0.00210000,0.00875000
0.00830000,-0.00300000,0.10320000,-0.01113000,-0.00784000,0.00742000
